event_id,user_id,product_id,event_type,event_timestamp
E00064909,U003372,P000927,view,2024-02-05T00:15:55.400644
E00064910,U002546,P000865,view,2024-08-17T01:55:33.256574
E00064911,U005194,P001875,view,2024-07-21T06:11:52.978339
E00064912,U003092,P001027,purchase,2025-10-15T13:16:05.224205
E00064913,U008902,P001195,purchase,2024-06-11T10:21:42.060843
E00064914,U005263,P001817,view,2025-09-08T09:23:22.515674
E00064915,U004846,P001957,view,2024-11-20T11:49:29.516696
E00064916,U004034,P000706,wishlist,2024-11-09T15:52:11.369514
E00064917,U002317,P000217,cart,2025-11-09T14:26:59.947411
E00064918,U002202,P001215,view,2025-09-22T15:05:52.233999
E00064919,U008784,P000584,purchase,2024-02-24T09:59:02.748909
E00064920,U007147,P001099,purchase,2024-04-14T19:25:32.760125
E00064921,U000459,P000947,wishlist,2024-04-03T08:29:47.028547
E00064922,U006166,P001932,view,2025-09-11T17:21:06.979101
E00064923,U009437,P001128,view,2025-04-21T13:23:09.316660
E00064924,U008985,P000020,view,2025-04-29T08:45:23.049112
E00064925,U000381,P001270,view,2025-03-13T14:22:54.269256
E00064926,U006855,P001174,view,2024-10-23T10:58:12.905212
E00064927,U004359,P000435,view,2024-12-16T11:03:18.351587
E00064928,U001193,P001519,cart,2024-05-03T04:33:42.207664
E00064929,U009537,P001574,view,2025-05-21T08:39:44.123666
E00064930,U004550,P000175,view,2024-10-10T23:59:21.813250
E00064931,U008515,P001674,cart,2025-02-13T17:19:29.375580
E00064932,U009235,P001236,view,2025-05-21T16:36:09.626260
E00064933,U005695,P000273,purchase,2024-02-24T20:59:11.629562
E00064934,U009913,P001713,wishlist,2025-10-02T11:48:56.997459
E00064935,U004297,P000265,cart,2024-05-23T14:52:48.208001
E00064936,U003668,P001436,view,2025-09-22T13:13:34.562258
E00064937,U007403,P000913,wishlist,2025-01-22T22:49:37.202608
E00064938,U007434,P001432,view,2025-04-07T16:25:27.071894
E00064939,U005943,P001113,wishlist,2025-06-19T20:18:14.183992
E00064940,U005722,P001689,view,2024-12-20T08:13:29.225292
E00064941,U007207,P001809,cart,2024-07-18T16:09:57.978108
E00064942,U002549,P001493,purchase,2025-07-06T12:12:18.969774
E00064943,U002787,P001755,view,2024-04-17T06:37:56.105193
E00064944,U000874,P000955,view,2025-02-18T06:53:30.334050
E00064945,U009416,P001457,purchase,2024-11-08T12:41:52.791875
E00064946,U008934,P001038,view,2024-08-06T01:15:57.570155
E00064947,U006879,P001641,view,2024-04-14T17:49:06.425165
E00064948,U004591,P000402,view,2025-09-08T05:37:22.594065
E00064949,U007410,P001089,cart,2024-02-08T23:32:15.151479
E00064950,U002430,P000346,wishlist,2024-09-11T05:30:36.821277
E00064951,U003083,P001533,purchase,2024-08-24T17:12:38.617113
E00064952,U009607,P000181,view,2025-08-20T05:27:40.531879
E00064953,U003814,P001631,view,2025-04-16T09:20:23.035882
E00064954,U000622,P001508,view,2024-06-26T07:58:03.869737
E00064955,U001274,P000981,view,2025-10-25T22:28:13.560045
E00064956,U001681,P000890,view,2025-01-28T13:32:45.036682
E00064957,U007946,P000172,view,2024-10-31T19:37:54.570321
E00064958,U008141,P001084,view,2024-11-08T05:17:55.538792
E00064959,U002584,P001570,cart,2024-04-06T03:52:14.660987
E00064960,U005931,P001590,view,2024-08-29T15:07:38.321210
E00064961,U008206,P000916,purchase,2025-03-31T07:10:46.177310
E00064962,U006353,P000159,wishlist,2024-08-17T05:20:29.668398
E00064963,U000225,P000980,view,2025-09-25T09:44:44.176227
E00064964,U008097,P000541,view,2024-01-18T18:09:23.666868
E00064965,U003357,P000852,wishlist,2025-08-29T18:50:28.812611
E00064966,U001230,P000171,view,2025-01-20T11:12:31.117543
E00064967,U001169,P001827,view,2025-07-30T01:19:40.855503
E00064968,U007479,P000930,view,2024-11-27T10:10:33.275176
E00064969,U006952,P000325,wishlist,2024-01-10T17:47:13.811326
E00064970,U004997,P000395,view,2024-09-02T04:41:02.310675
E00064971,U008014,P000664,view,2025-05-15T09:23:21.023644
E00064972,U006970,P000925,wishlist,2025-10-26T19:23:02.999649
E00064973,U008832,P000186,view,2025-07-22T10:49:28.800998
E00064974,U003133,P000235,view,2025-07-20T04:20:35.737564
E00064975,U004604,P001141,view,2025-04-18T07:23:22.254411
E00064976,U003617,P000037,view,2024-04-05T01:39:57.655310
E00064977,U007805,P000170,view,2025-07-22T07:14:27.358843
E00064978,U008831,P000342,wishlist,2024-11-14T02:32:09.308974
E00064979,U007667,P000293,view,2025-06-24T20:22:12.307394
E00064980,U009735,P000293,view,2024-02-22T15:33:42.090256
E00064981,U003135,P000579,view,2025-01-30T06:47:10.185424
E00064982,U005133,P000485,view,2025-10-28T07:51:16.937549
E00064983,U006883,P000440,view,2024-10-22T02:55:58.509336
E00064984,U008244,P001039,view,2025-11-08T21:13:44.340709
E00064985,U007502,P001180,wishlist,2025-02-13T11:22:30.245878
E00064986,U001307,P000630,view,2024-12-24T19:54:59.257742
E00064987,U007844,P000535,wishlist,2025-07-16T16:02:21.803151
E00064988,U002673,P000424,purchase,2025-04-13T20:40:05.508127
E00064989,U004952,P000241,view,2025-01-12T15:10:55.020994
E00064990,U009369,P001022,view,2025-09-17T16:32:42.995699
E00064991,U004768,P001226,view,2025-02-17T14:50:11.226080
E00064992,U008815,P000223,view,2025-04-02T13:18:50.342331
E00064993,U007593,P001249,view,2024-06-12T22:14:43.408797
E00064994,U008877,P000863,wishlist,2025-06-13T18:29:20.727475
E00064995,U004225,P000234,view,2025-08-10T07:26:49.022691
E00064996,U009825,P001128,view,2024-03-17T16:07:43.193809
E00064997,U004693,P000017,view,2025-08-16T09:06:00.180788
E00064998,U000736,P001198,view,2025-01-08T02:03:20.891195
E00064999,U003234,P000033,view,2024-01-03T18:11:12.640232
E00065000,U000675,P001016,view,2024-06-28T11:34:58.788271
E00065001,U003096,P000937,view,2025-01-26T18:57:08.209568
E00065002,U008069,P001790,view,2024-04-19T00:58:39.642694
E00065003,U003481,P000146,purchase,2025-09-28T12:28:25.932785
E00065004,U005219,P001080,view,2025-03-14T12:02:26.516165
E00065005,U000285,P000556,view,2024-08-29T17:16:54.713206
E00065006,U005760,P001809,view,2025-01-12T11:19:52.472483
E00065007,U007819,P001581,cart,2024-02-22T23:36:27.733678
E00065008,U000220,P000675,view,2025-06-25T14:59:54.549457
E00065009,U004255,P000408,view,2025-09-28T15:52:11.917344
E00065010,U006616,P001190,purchase,2024-05-09T00:23:59.672875
E00065011,U002790,P001643,view,2025-07-30T04:44:57.610217
E00065012,U007711,P001740,view,2024-09-30T11:08:56.418530
E00065013,U009840,P000786,view,2024-04-01T15:08:43.319197
E00065014,U005088,P000777,view,2025-10-26T20:35:16.113537
E00065015,U008990,P000805,view,2025-10-13T00:05:03.669374
E00065016,U009048,P001671,view,2025-06-06T14:24:59.764023
E00065017,U009682,P001976,view,2024-03-08T18:27:56.536027
E00065018,U008392,P000695,view,2025-06-18T02:23:13.488155
E00065019,U004768,P001268,view,2025-05-14T11:39:19.372521
E00065020,U006573,P001902,view,2024-05-02T19:42:06.514565
E00065021,U007279,P000459,view,2025-08-02T11:16:30.167813
E00065022,U006884,P001964,view,2024-11-07T04:28:10.924740
E00065023,U000592,P001555,view,2024-08-21T01:11:26.406157
E00065024,U007186,P001305,cart,2024-11-07T11:30:19.027118
E00065025,U002542,P001596,view,2025-05-12T11:12:40.553806
E00065026,U000944,P000541,view,2024-09-09T18:48:26.523037
E00065027,U002930,P000639,view,2024-03-12T02:36:08.376426
E00065028,U004089,P000091,view,2024-11-06T18:51:37.328682
E00065029,U008328,P000098,cart,2024-12-07T08:55:38.009355
E00065030,U008395,P001586,view,2024-02-02T12:34:18.159757
E00065031,U008601,P001134,view,2024-05-11T05:03:07.721196
E00065032,U000957,P000246,view,2025-07-24T00:40:40.523696
E00065033,U004063,P000404,wishlist,2024-03-15T02:47:54.110222
E00065034,U005208,P000024,view,2024-11-04T15:12:41.328762
E00065035,U003476,P001703,purchase,2025-04-29T13:29:43.027381
E00065036,U000283,P001285,view,2024-02-05T10:57:32.909912
E00065037,U000652,P000550,wishlist,2024-10-12T16:01:00.619023
E00065038,U007457,P000460,cart,2024-03-14T08:41:12.054966
E00065039,U005058,P000864,view,2024-11-14T04:21:49.551756
E00065040,U006012,P000409,view,2024-01-25T19:47:52.991428
E00065041,U005651,P000235,view,2024-05-08T10:29:04.926034
E00065042,U001822,P001451,view,2025-04-29T09:00:26.305619
E00065043,U007656,P000030,view,2024-09-04T00:15:03.378935
E00065044,U006251,P000760,purchase,2024-05-16T10:09:41.955215
E00065045,U009773,P000549,view,2024-09-15T11:22:55.024288
E00065046,U004054,P001347,wishlist,2024-12-18T05:42:30.546289
E00065047,U005058,P000492,view,2025-03-27T23:01:40.707166
E00065048,U006768,P000262,cart,2024-09-14T09:15:21.867609
E00065049,U009134,P001236,view,2025-09-02T06:36:34.246171
E00065050,U005203,P000913,view,2025-03-23T00:53:42.907287
E00065051,U003968,P000062,view,2024-05-18T08:28:40.269751
E00065052,U001514,P000221,view,2024-01-26T01:41:26.571632
E00065053,U009944,P000421,view,2025-10-29T19:23:49.179594
E00065054,U001627,P000702,view,2024-05-11T11:27:48.256178
E00065055,U000980,P000618,cart,2025-07-21T19:40:56.255785
E00065056,U006055,P001727,view,2024-04-09T04:18:10.284692
E00065057,U000395,P000377,view,2024-09-30T13:29:18.119219
E00065058,U000128,P000325,view,2024-10-01T23:09:35.787344
E00065059,U001471,P000636,view,2024-09-17T06:51:51.735933
E00065060,U007578,P001150,view,2024-05-13T03:04:00.532281
E00065061,U002053,P001814,view,2024-05-14T05:48:19.771018
E00065062,U006354,P000255,view,2024-03-19T13:45:57.628647
E00065063,U004726,P001199,wishlist,2024-08-23T07:46:24.207712
E00065064,U005976,P001567,view,2025-10-20T22:43:13.848100
E00065065,U009136,P000002,view,2025-01-11T14:45:10.795586
E00065066,U006386,P001160,purchase,2025-02-28T12:23:42.920933
E00065067,U005197,P001419,view,2024-04-10T12:42:46.759652
E00065068,U000207,P000610,view,2024-06-22T07:51:30.209040
E00065069,U003970,P001075,view,2025-02-17T14:33:29.519681
E00065070,U001090,P001492,purchase,2024-08-26T23:56:59.928844
E00065071,U000687,P001063,view,2024-06-17T06:31:54.223875
E00065072,U003284,P000303,view,2024-04-07T18:16:28.480956
E00065073,U004076,P000347,cart,2024-03-03T15:10:58.176017
E00065074,U005689,P001941,view,2025-10-28T12:15:04.099196
E00065075,U003841,P000079,view,2025-02-27T01:56:10.861100
E00065076,U007623,P001309,view,2025-06-14T02:42:47.720150
E00065077,U007418,P000144,view,2024-06-01T23:00:59.197717
E00065078,U003171,P000148,wishlist,2024-03-09T05:49:48.783147
E00065079,U002040,P001925,cart,2024-09-22T22:43:39.154665
E00065080,U001310,P000967,purchase,2024-10-16T04:42:33.073018
E00065081,U009311,P001589,view,2024-03-25T07:41:22.068719
E00065082,U007245,P001842,view,2024-11-12T19:10:50.684144
E00065083,U007429,P000015,view,2024-02-11T02:27:18.145220
E00065084,U008988,P000761,view,2025-05-09T13:00:12.953359
E00065085,U005605,P000041,view,2024-10-07T15:26:35.365727
E00065086,U000112,P000113,view,2024-07-09T20:59:03.609012
E00065087,U004943,P000938,view,2024-03-13T03:19:21.992477
E00065088,U005285,P001045,view,2025-06-18T21:31:57.609595
E00065089,U000913,P000668,view,2025-10-22T08:32:48.273801
E00065090,U008379,P000129,view,2025-09-01T16:01:41.971302
E00065091,U000779,P000172,cart,2025-05-27T17:33:43.419844
E00065092,U006370,P001432,view,2025-05-17T10:18:37.060884
E00065093,U001436,P001052,view,2024-02-02T21:53:18.760704
E00065094,U009263,P000773,view,2025-10-31T16:46:52.123874
E00065095,U002833,P001565,view,2025-06-11T13:04:15.938207
E00065096,U008991,P000044,wishlist,2025-04-08T12:40:57.725522
E00065097,U000625,P001930,view,2025-11-04T18:23:40.047163
E00065098,U007200,P001312,view,2024-07-10T22:07:29.293815
E00065099,U005319,P000846,cart,2025-07-14T18:34:52.982251
E00065100,U000498,P001159,cart,2024-04-18T02:21:08.870222
E00065101,U009471,P000073,view,2024-06-28T15:34:00.661355
E00065102,U006006,P000539,cart,2024-09-09T01:30:09.608766
E00065103,U000192,P000336,view,2025-08-15T16:43:17.663056
E00065104,U007704,P001764,view,2024-08-17T10:15:31.008327
E00065105,U007235,P000472,cart,2024-12-14T07:46:10.444306
E00065106,U009093,P001272,wishlist,2024-07-11T04:45:03.514892
E00065107,U002683,P001118,view,2024-05-23T22:17:09.444061
E00065108,U003245,P000940,cart,2024-03-05T18:05:37.993155
E00065109,U009282,P001235,view,2025-02-25T07:29:00.734736
E00065110,U008301,P001989,cart,2024-01-14T07:21:51.910288
E00065111,U000248,P000048,wishlist,2024-10-31T05:30:51.534932
E00065112,U002354,P001634,view,2025-02-22T08:59:31.150954
E00065113,U002016,P001333,view,2024-05-02T13:11:54.038508
E00065114,U002548,P001086,view,2024-09-01T02:33:42.811525
E00065115,U006406,P000670,view,2024-11-15T19:26:04.223965
E00065116,U008057,P001532,purchase,2025-05-10T03:04:42.238794
E00065117,U000495,P001230,view,2024-11-14T12:40:19.575947
E00065118,U007934,P000366,view,2024-07-30T20:37:38.969379
E00065119,U003080,P000644,view,2025-08-25T16:26:17.145382
E00065120,U001267,P001198,wishlist,2025-06-23T03:33:27.758336
E00065121,U004814,P001132,cart,2025-03-26T22:06:14.917520
E00065122,U008371,P000603,view,2025-07-21T09:02:53.015307
E00065123,U003258,P000390,view,2025-02-01T01:50:12.816910
E00065124,U006490,P000777,view,2024-02-24T15:31:12.621454
E00065125,U002942,P001658,view,2025-06-17T12:47:41.112469
E00065126,U005848,P000223,purchase,2025-04-15T07:46:43.121852
E00065127,U006871,P001747,view,2025-10-14T17:35:39.472848
E00065128,U005755,P000384,view,2025-07-02T02:23:00.943939
E00065129,U008300,P000543,cart,2024-08-10T14:48:57.339609
E00065130,U009196,P001765,view,2024-08-27T09:05:47.597919
E00065131,U006014,P000672,view,2025-01-20T20:43:26.698169
E00065132,U000581,P000367,view,2024-11-01T02:32:39.051779
E00065133,U007637,P001234,view,2024-08-18T15:31:06.013527
E00065134,U008415,P001721,wishlist,2024-09-17T09:06:07.849477
E00065135,U002146,P000648,view,2025-11-03T20:19:00.517814
E00065136,U001056,P001661,cart,2025-06-28T16:31:43.762643
E00065137,U008939,P000642,view,2025-03-09T19:38:56.095092
E00065138,U001850,P000468,view,2024-07-21T23:29:18.411575
E00065139,U003431,P000962,view,2024-08-15T04:04:38.949126
E00065140,U002050,P000382,view,2024-08-12T19:35:42.988361
E00065141,U009576,P000133,view,2025-06-02T02:45:39.335531
E00065142,U000598,P000153,view,2024-05-28T00:44:25.224820
E00065143,U008310,P000347,wishlist,2024-07-06T00:53:26.174576
E00065144,U001327,P001440,view,2025-03-18T21:47:47.069745
E00065145,U009196,P000040,view,2024-10-09T21:27:17.306140
E00065146,U008645,P001433,wishlist,2025-05-12T13:38:42.203492
E00065147,U001593,P001237,view,2024-12-08T23:59:20.255993
E00065148,U003055,P001924,view,2025-10-15T18:47:37.699272
E00065149,U002593,P000448,view,2025-11-05T03:02:15.274785
E00065150,U000841,P001551,view,2025-09-17T21:30:10.405499
E00065151,U005002,P000433,cart,2024-09-23T08:50:10.250131
E00065152,U001114,P000692,cart,2024-06-19T03:46:21.726954
E00065153,U001328,P001710,view,2025-07-15T00:18:08.325391
E00065154,U006373,P000738,view,2024-06-26T20:35:05.645607
E00065155,U005821,P000878,view,2025-09-03T22:38:13.760738
E00065156,U006865,P000494,view,2025-03-05T15:13:38.370192
E00065157,U007593,P001511,view,2024-08-17T11:04:41.827384
E00065158,U001507,P001064,cart,2024-03-13T05:27:37.077820
E00065159,U003467,P000796,view,2025-02-10T01:02:08.385109
E00065160,U006790,P001846,view,2024-07-03T15:36:15.036416
E00065161,U001688,P000098,view,2024-08-31T07:39:50.619185
E00065162,U000551,P000248,view,2025-04-29T11:26:09.469028
E00065163,U009409,P000128,view,2025-04-18T01:44:38.238322
E00065164,U001209,P001385,wishlist,2025-10-18T04:37:57.490616
E00065165,U003738,P000548,cart,2024-04-03T20:37:28.961005
E00065166,U007877,P000659,view,2024-04-06T04:51:19.962970
E00065167,U003500,P001002,view,2024-11-12T00:24:50.874580
E00065168,U002608,P001243,view,2024-04-07T20:57:02.363471
E00065169,U003271,P000107,view,2024-11-10T16:45:42.294141
E00065170,U000056,P001967,view,2024-07-03T18:11:52.497272
E00065171,U008600,P000258,wishlist,2024-08-27T01:40:12.448741
E00065172,U009274,P000449,view,2024-03-20T09:44:03.342114
E00065173,U001879,P000817,view,2024-03-16T09:08:41.158685
E00065174,U008329,P000896,view,2024-06-01T08:08:43.524153
E00065175,U000530,P001789,view,2025-09-07T00:41:27.928019
E00065176,U000128,P001029,view,2024-04-26T09:49:30.160929
E00065177,U000128,P001146,cart,2024-02-08T23:53:32.311765
E00065178,U009780,P001474,view,2024-02-03T10:22:06.970384
E00065179,U007836,P001988,view,2024-11-27T01:16:40.684810
E00065180,U005873,P001303,wishlist,2024-02-03T16:55:57.034729
E00065181,U004458,P000222,cart,2024-01-31T03:27:06.382659
E00065182,U000444,P000135,view,2024-08-12T02:46:50.406643
E00065183,U006201,P001735,cart,2024-07-16T20:46:17.357492
E00065184,U005311,P000077,wishlist,2025-08-07T03:55:40.691619
E00065185,U001659,P001568,view,2025-02-12T14:47:41.181961
E00065186,U006574,P000231,view,2025-03-16T16:13:50.989434
E00065187,U009579,P000666,view,2025-09-14T02:59:59.566934
E00065188,U003401,P000134,wishlist,2024-05-27T07:18:47.593670
E00065189,U007269,P000634,wishlist,2024-06-26T19:04:16.067903
E00065190,U004846,P000791,purchase,2025-01-25T02:05:15.121345
E00065191,U007428,P000844,view,2024-08-09T19:05:13.944787
E00065192,U005221,P001652,view,2024-04-24T11:57:55.073208
E00065193,U005296,P000954,view,2024-02-11T00:05:24.538830
E00065194,U002903,P000708,view,2024-07-02T23:14:15.061409
E00065195,U001532,P000830,view,2024-03-19T23:20:39.808509
E00065196,U005636,P001587,cart,2024-05-30T19:58:38.167658
E00065197,U009485,P000375,view,2024-08-13T01:02:37.393876
E00065198,U004595,P000803,view,2025-08-09T06:11:50.896551
E00065199,U002299,P000389,view,2025-11-10T07:45:07.900362
E00065200,U006884,P000725,cart,2024-12-05T00:40:29.030626
E00065201,U004835,P000993,cart,2024-05-27T13:35:36.866842
E00065202,U003958,P000020,view,2024-04-02T21:11:30.165860
E00065203,U008027,P000901,view,2024-07-02T23:32:27.039385
E00065204,U007954,P001182,view,2024-12-29T21:17:02.464730
E00065205,U000799,P001602,view,2024-02-22T18:48:10.993716
E00065206,U000453,P001933,cart,2025-01-09T22:36:34.457413
E00065207,U008772,P000455,view,2024-12-23T00:21:41.658469
E00065208,U007982,P001865,view,2024-08-27T05:48:45.920729
E00065209,U002846,P001091,view,2025-09-26T05:48:35.507610
E00065210,U004038,P001178,cart,2024-08-06T20:08:55.128781
E00065211,U001178,P000754,view,2024-06-12T06:01:17.650274
E00065212,U006385,P001305,wishlist,2024-12-30T07:40:40.377190
E00065213,U006118,P000182,view,2024-02-11T18:08:34.609157
E00065214,U003702,P001739,view,2025-08-20T21:11:12.197003
E00065215,U007187,P001935,wishlist,2025-08-19T04:42:55.335185
E00065216,U005143,P000950,view,2025-04-10T04:47:55.702821
E00065217,U003800,P001821,view,2025-01-03T19:12:36.700616
E00065218,U005559,P001009,purchase,2024-09-24T07:11:19.536854
E00065219,U002517,P000659,cart,2024-02-08T18:51:25.976374
E00065220,U003698,P001005,wishlist,2025-08-29T20:08:34.859441
E00065221,U009720,P001382,cart,2025-08-02T05:39:47.349620
E00065222,U001711,P001016,cart,2024-04-18T02:51:20.826611
E00065223,U006167,P000554,view,2024-04-15T17:22:44.410129
E00065224,U002991,P001204,view,2024-04-22T10:17:37.795460
E00065225,U003345,P000687,view,2025-01-03T05:12:12.693506
E00065226,U005855,P001010,view,2024-04-06T21:11:36.726669
E00065227,U009217,P001171,view,2025-11-04T19:42:17.694845
E00065228,U007438,P001329,view,2024-11-09T23:02:50.933180
E00065229,U001304,P000016,view,2025-10-11T04:08:36.798342
E00065230,U007815,P001637,view,2024-01-01T11:07:57.925874
E00065231,U006917,P001260,view,2024-03-11T09:50:22.997434
E00065232,U007390,P000567,view,2025-11-07T06:22:38.141875
E00065233,U006659,P001904,view,2024-10-24T18:32:29.556501
E00065234,U000356,P000830,cart,2025-10-21T04:10:56.406288
E00065235,U001506,P001270,view,2024-10-28T07:12:30.315049
E00065236,U009734,P000680,view,2024-04-19T02:11:12.804147
E00065237,U009494,P001181,cart,2024-08-27T20:01:30.893740
E00065238,U009349,P000978,view,2025-02-02T00:13:17.332505
E00065239,U007964,P000176,view,2024-07-01T04:50:32.957190
E00065240,U001476,P001305,view,2024-11-23T01:39:42.101707
E00065241,U006056,P001236,view,2024-10-23T19:38:20.060902
E00065242,U001215,P000630,view,2025-08-30T06:02:23.106054
E00065243,U008672,P001367,cart,2024-11-21T10:05:52.742815
E00065244,U003416,P000048,view,2024-05-16T07:53:08.670211
E00065245,U009312,P001534,view,2024-01-16T16:23:55.364165
E00065246,U006223,P000167,view,2024-01-26T09:54:36.183584
E00065247,U005799,P001508,wishlist,2024-05-09T02:00:48.068883
E00065248,U000219,P001864,view,2025-03-16T07:17:09.599399
E00065249,U007675,P001859,view,2024-10-21T10:46:39.289972
E00065250,U008670,P000765,cart,2024-05-21T20:16:00.811383
E00065251,U007084,P000563,view,2024-03-25T13:04:38.492407
E00065252,U009800,P000014,view,2024-11-04T18:24:55.030590
E00065253,U006356,P000302,wishlist,2024-02-03T23:46:52.889478
E00065254,U008825,P000919,view,2025-10-24T07:41:06.278646
E00065255,U002332,P000344,purchase,2024-11-10T09:07:33.455044
E00065256,U006862,P000363,view,2024-11-12T06:04:58.895238
E00065257,U000259,P000759,view,2025-05-13T19:11:42.060736
E00065258,U001961,P001498,view,2025-06-23T21:08:02.083013
E00065259,U002284,P001629,view,2024-01-15T10:12:32.008758
E00065260,U005786,P001170,view,2024-12-31T18:07:56.517528
E00065261,U009909,P000203,view,2025-03-04T22:04:14.420679
E00065262,U004277,P000224,cart,2024-10-25T22:23:07.151690
E00065263,U008746,P001076,view,2025-04-14T05:39:01.749939
E00065264,U001849,P001574,view,2025-07-15T16:34:45.130425
E00065265,U004539,P001047,view,2025-02-23T08:33:52.685439
E00065266,U008475,P001843,wishlist,2025-07-20T09:45:16.453249
E00065267,U002088,P000752,wishlist,2025-08-26T11:57:01.388251
E00065268,U003183,P000864,view,2025-03-20T11:50:13.765932
E00065269,U000789,P001267,view,2024-11-30T17:31:01.437667
E00065270,U005564,P001409,purchase,2025-08-16T17:16:28.193097
E00065271,U000597,P000179,view,2024-06-01T19:43:38.720627
E00065272,U003841,P000001,view,2025-11-10T08:55:59.225398
E00065273,U000397,P000428,cart,2024-05-19T17:33:59.658600
E00065274,U002348,P000937,wishlist,2024-05-13T14:09:52.321765
E00065275,U004085,P000773,view,2024-07-31T16:45:56.093891
E00065276,U001099,P001371,purchase,2025-03-08T03:09:01.785872
E00065277,U009294,P000750,purchase,2025-08-28T02:08:59.304101
E00065278,U001860,P001957,view,2025-10-28T13:38:26.647708
E00065279,U000441,P001917,cart,2024-11-27T12:16:19.929554
E00065280,U000624,P000647,cart,2024-04-04T04:51:35.913399
E00065281,U004245,P001069,view,2025-06-27T04:39:09.177163
E00065282,U007812,P001066,cart,2024-11-18T04:14:27.277354
E00065283,U000475,P001665,purchase,2025-07-03T18:48:23.763437
E00065284,U001457,P001390,view,2025-08-20T17:58:06.606072
E00065285,U003192,P000562,purchase,2025-05-02T07:14:36.257525
E00065286,U003543,P001428,cart,2024-03-19T00:44:17.358681
E00065287,U006739,P000831,view,2024-08-16T16:22:40.562419
E00065288,U008153,P001670,view,2025-10-09T22:45:52.920843
E00065289,U003871,P000931,view,2025-03-10T21:49:29.006002
E00065290,U001605,P000751,cart,2025-10-09T08:30:16.517548
E00065291,U003313,P000025,view,2025-01-07T00:16:02.820073
E00065292,U008708,P001520,view,2024-05-28T05:48:44.660228
E00065293,U009441,P001797,view,2025-09-14T02:01:29.900589
E00065294,U006978,P001993,view,2024-02-11T08:33:44.258224
E00065295,U005955,P001950,view,2025-05-03T20:41:53.397302
E00065296,U005082,P000439,view,2024-09-28T00:39:58.458794
E00065297,U006271,P000181,cart,2025-02-02T15:25:19.428799
E00065298,U005165,P001206,view,2024-05-01T18:59:13.319840
E00065299,U006187,P000063,view,2024-02-20T09:35:44.956637
E00065300,U005422,P000806,view,2025-04-14T10:01:28.576372
E00065301,U003494,P000649,wishlist,2024-11-02T02:40:01.013847
E00065302,U005852,P001147,cart,2024-07-22T04:45:51.059063
E00065303,U006700,P001194,cart,2024-03-22T22:35:16.727520
E00065304,U003264,P001819,view,2025-09-16T19:14:53.585388
E00065305,U006268,P000545,cart,2024-06-07T10:51:54.999964
E00065306,U000500,P001106,view,2024-12-20T05:30:52.743457
E00065307,U007404,P001708,view,2024-10-21T06:53:03.575216
E00065308,U002047,P000705,wishlist,2025-08-15T13:53:47.752046
E00065309,U001702,P000458,wishlist,2024-11-25T09:25:21.390357
E00065310,U004442,P000653,view,2024-07-11T10:37:52.678499
E00065311,U001481,P001481,view,2025-07-28T01:08:49.729254
E00065312,U009164,P001035,view,2025-06-28T04:37:36.427669
E00065313,U004814,P000960,view,2024-11-30T08:59:51.653979
E00065314,U009802,P001921,wishlist,2025-10-04T02:34:56.678077
E00065315,U000801,P001359,view,2025-04-09T15:52:12.603087
E00065316,U003007,P001774,purchase,2025-11-08T19:51:19.649071
E00065317,U004078,P000701,view,2024-01-16T01:30:48.515974
E00065318,U007255,P000288,view,2024-09-02T12:03:05.990078
E00065319,U006242,P000801,view,2025-08-28T12:07:06.176554
E00065320,U000889,P001803,view,2025-01-12T22:31:10.339089
E00065321,U006268,P000243,wishlist,2025-09-27T17:14:25.464820
E00065322,U003581,P000646,purchase,2024-02-26T05:37:24.659039
E00065323,U002014,P000628,view,2025-02-19T04:48:24.666848
E00065324,U005979,P000139,view,2025-07-12T22:31:12.779147
E00065325,U000731,P000035,view,2025-01-02T14:26:52.500568
E00065326,U009057,P000008,view,2025-03-04T18:01:05.521500
E00065327,U005320,P001056,view,2025-01-31T00:32:59.264122
E00065328,U007371,P000256,view,2024-10-27T09:11:45.242953
E00065329,U001593,P000174,purchase,2024-03-17T01:51:06.528775
E00065330,U002848,P000308,view,2024-02-16T12:27:51.056044
E00065331,U000921,P000847,view,2024-06-24T15:14:38.673908
E00065332,U007762,P001468,view,2024-11-29T05:12:09.250400
E00065333,U002880,P001062,purchase,2024-10-31T08:08:23.472782
E00065334,U001003,P000884,purchase,2024-02-04T05:54:09.149463
E00065335,U006699,P001661,view,2025-10-30T05:52:38.630458
E00065336,U000928,P000440,view,2024-09-21T10:26:27.585391
E00065337,U002072,P001231,view,2024-12-07T03:56:36.536865
E00065338,U006405,P000894,view,2025-09-27T18:01:33.248219
E00065339,U009601,P001681,view,2024-03-06T10:47:57.202442
E00065340,U006566,P000183,view,2024-02-23T02:39:36.934041
E00065341,U000947,P001506,cart,2024-12-29T20:14:07.980905
E00065342,U000992,P001091,view,2025-08-10T03:26:18.680981
E00065343,U007249,P000568,view,2024-09-06T23:29:54.612824
E00065344,U003587,P001098,wishlist,2024-11-13T04:13:27.461570
E00065345,U008397,P001728,view,2025-04-16T02:58:27.687640
E00065346,U009747,P001307,cart,2024-04-10T13:07:37.105347
E00065347,U006029,P001827,view,2024-03-20T05:06:48.676196
E00065348,U001334,P001748,view,2024-05-31T11:54:15.390047
E00065349,U009043,P000887,view,2024-07-02T02:14:28.273481
E00065350,U006804,P000366,view,2024-06-21T04:26:10.956644
